"","Observed_Value","traintest NObs","traintest %","handin NObs","handin %"
"182","-183",2,0.00385475291033845,NA,NA
"183","-182",1,0.00192737645516922,NA,NA
"184","-181",5,0.00963688227584612,NA,NA
"185","-180",2,0.00385475291033845,1,0.00770950582067689
"186","-179",1,0.00192737645516922,1,0.00770950582067689
"187","-178",1,0.00192737645516922,1,0.00770950582067689
"188","-177",1,0.00192737645516922,1,0.00770950582067689
"189","-176",2,0.00385475291033845,NA,NA
"190","-175",4,0.00770950582067689,NA,NA
"191","-174",4,0.00770950582067689,1,0.00770950582067689
"192","-173",2,0.00385475291033845,NA,NA
"193","-172",1,0.00192737645516922,NA,NA
"194","-171",1,0.00192737645516922,NA,NA
"195","-170",1,0.00192737645516922,NA,NA
"196","-169",1,0.00192737645516922,NA,NA
"197","-168",4,0.00770950582067689,2,0.0154190116413538
"198","-167",2,0.00385475291033845,1,0.00770950582067689
"199","-166",2,0.00385475291033845,1,0.00770950582067689
"200","-165",4,0.00770950582067689,NA,NA
"201","-163",1,0.00192737645516922,NA,NA
"202","-162",2,0.00385475291033845,NA,NA
"203","-161",3,0.00578212936550767,NA,NA
"204","-160",3,0.00578212936550767,1,0.00770950582067689
"205","-159",1,0.00192737645516922,NA,NA
"206","-158",3,0.00578212936550767,NA,NA
"207","-156",2,0.00385475291033845,NA,NA
"208","-155",2,0.00385475291033845,1,0.00770950582067689
"209","-154",3,0.00578212936550767,NA,NA
"210","-153",2,0.00385475291033845,NA,NA
"211","-151",1,0.00192737645516922,1,0.00770950582067689
"212","-150",1,0.00192737645516922,1,0.00770950582067689
"213","-148",2,0.00385475291033845,1,0.00770950582067689
"214","-147",2,0.00385475291033845,NA,NA
"215","-146",2,0.00385475291033845,NA,NA
"216","-145",1,0.00192737645516922,NA,NA
"217","-144",1,0.00192737645516922,NA,NA
"218","-143",2,0.00385475291033845,NA,NA
"219","-142",1,0.00192737645516922,NA,NA
"220","-141",1,0.00192737645516922,NA,NA
"221","-140",4,0.00770950582067689,1,0.00770950582067689
"222","-139",2,0.00385475291033845,NA,NA
"223","-138",2,0.00385475291033845,NA,NA
"224","-136",2,0.00385475291033845,NA,NA
"225","-135",1,0.00192737645516922,NA,NA
"226","-134",1,0.00192737645516922,NA,NA
"227","-133",2,0.00385475291033845,1,0.00770950582067689
"228","-132",3,0.00578212936550767,1,0.00770950582067689
"229","-131",1,0.00192737645516922,1,0.00770950582067689
"230","-130",1,0.00192737645516922,2,0.0154190116413538
"231","-129",1,0.00192737645516922,NA,NA
"232","-127",3,0.00578212936550767,NA,NA
"233","-126",2,0.00385475291033845,NA,NA
"234","-125",1,0.00192737645516922,1,0.00770950582067689
"235","-124",1,0.00192737645516922,2,0.0154190116413538
"236","-123",3,0.00578212936550767,1,0.00770950582067689
"237","-122",1,0.00192737645516922,NA,NA
"238","-121",1,0.00192737645516922,NA,NA
"239","-117",1,0.00192737645516922,NA,NA
"240","-115",1,0.00192737645516922,NA,NA
"241","-113",2,0.00385475291033845,NA,NA
"242","-112",3,0.00578212936550767,NA,NA
"243","-111",2,0.00385475291033845,1,0.00770950582067689
"244","-108",2,0.00385475291033845,NA,NA
"245","-107",1,0.00192737645516922,NA,NA
"246","-106",1,0.00192737645516922,1,0.00770950582067689
"247","-105",1,0.00192737645516922,NA,NA
"248","-104",1,0.00192737645516922,NA,NA
"249","-102",2,0.00385475291033845,1,0.00770950582067689
"250","-101",1,0.00192737645516922,1,0.00770950582067689
"251","-98",4,0.00770950582067689,NA,NA
"252","-97",2,0.00385475291033845,NA,NA
"253","-95",1,0.00192737645516922,NA,NA
"254","-94",2,0.00385475291033845,NA,NA
"255","-90",1,0.00192737645516922,1,0.00770950582067689
"256","-89",3,0.00578212936550767,NA,NA
"257","-87",2,0.00385475291033845,NA,NA
"258","-82",1,0.00192737645516922,NA,NA
"259","-80",1,0.00192737645516922,NA,NA
"260","-79",1,0.00192737645516922,NA,NA
"261","-78",3,0.00578212936550767,NA,NA
"262","-77",1,0.00192737645516922,NA,NA
"263","-76",1,0.00192737645516922,NA,NA
"264","-75",1,0.00192737645516922,NA,NA
"265","-73",2,0.00385475291033845,1,0.00770950582067689
"266","-71",3,0.00578212936550767,1,0.00770950582067689
"267","-70",1,0.00192737645516922,NA,NA
"268","-69",2,0.00385475291033845,NA,NA
"269","-68",1,0.00192737645516922,NA,NA
"270","-67",1,0.00192737645516922,1,0.00770950582067689
"271","-66",1,0.00192737645516922,NA,NA
"272","-63",1,0.00192737645516922,NA,NA
"273","-62",1,0.00192737645516922,NA,NA
"274","-61",1,0.00192737645516922,NA,NA
"275","-59",2,0.00385475291033845,NA,NA
"276","-58",1,0.00192737645516922,NA,NA
"277","-56",1,0.00192737645516922,1,0.00770950582067689
"278","-53",1,0.00192737645516922,NA,NA
"279","-52",1,0.00192737645516922,NA,NA
"280","-48",1,0.00192737645516922,1,0.00770950582067689
"281","-47",9,0.017346388096523,4,0.0308380232827076
"282","-46",16,0.0308380232827076,3,0.0231285174620307
"283","-45",25,0.0481844113792306,2,0.0154190116413538
"284","-44",17,0.0327653997378768,4,0.0308380232827076
"285","-43",18,0.034692776193046,2,0.0154190116413538
"286","-42",16,0.0308380232827076,6,0.0462570349240614
"287","-41",9,0.017346388096523,5,0.0385475291033845
"288","-40",14,0.0269832703723691,4,0.0308380232827076
"289","-39",16,0.0308380232827076,3,0.0231285174620307
"290","-38",13,0.0250558939171999,5,0.0385475291033845
"291","-37",8,0.0154190116413538,5,0.0385475291033845
"292","-36",17,0.0327653997378768,1,0.00770950582067689
"293","-35",16,0.0308380232827076,3,0.0231285174620307
"294","-34",14,0.0269832703723691,2,0.0154190116413538
"295","-33",16,0.0308380232827076,6,0.0462570349240614
"296","-32",14,0.0269832703723691,2,0.0154190116413538
"297","-31",61,0.117569963765323,10,0.0770950582067689
"298","-30",129,0.24863156271683,44,0.339218256109783
"299","-29",254,0.489553619612983,62,0.477989360881967
"300","-28",98,0.188882892606584,49,0.377765785213168
"301","-27",35,0.0674581759309228,6,0.0462570349240614
"302","-26",13,0.0250558939171999,NA,NA
"303","-25",15,0.0289106468275384,7,0.0539665407447383
"304","-24",13,0.0250558939171999,7,0.0539665407447383
"305","-23",9,0.017346388096523,4,0.0308380232827076
"306","-22",12,0.0231285174620307,1,0.00770950582067689
"307","-21",22,0.0424022820137229,5,0.0385475291033845
"308","-20",16,0.0308380232827076,11,0.0848045640274458
"309","-19",15,0.0289106468275384,7,0.0539665407447383
"310","-18",18,0.034692776193046,1,0.00770950582067689
"311","-17",11,0.0212011410068615,9,0.0693855523860921
"312","-16",21,0.0404749055585537,3,0.0231285174620307
"313","-15",99,0.190810269061753,23,0.177318633875569
"314","-14",284,0.547374913268059,51,0.393184796854522
"315","-13",551,1.06198442679824,131,1.00994526250867
"316","-12",440,0.848045640274458,119,0.917431192660551
"317","-11",354,0.682291265129905,93,0.716984041322951
"318","-10",304,0.585922442371444,64,0.493408372523321
"319","-9",206,0.39703954976486,44,0.339218256109783
"320","-8",256,0.493408372523321,81,0.624469971474828
"321","-7",248,0.477989360881967,60,0.462570349240614
"322","-6",300,0.578212936550767,70,0.539665407447383
"323","-5",270,0.52039164289569,79,0.609050959833475
"324","-4",522,1.00609050959833,115,0.886593169377843
"325","-3",7372,14.2086192275075,1841,14.1932002158662
"326","-2",3181,6.1309845038933,794,6.12134762161745
"327","-1",23724,45.7250790224347,5959,45.9409451854136
"328","0",6973,13.439596021895,1721,13.2680595173849
"329","1",721,1.38963842417701,186,1.4339680826459
"330","2",368,0.709274535502274,84,0.647598488936859
"331","3",176,0.339218256109783,36,0.277542209544368
"332","4",148,0.285251715365045,36,0.277542209544368
"333","5",76,0.146480610592861,19,0.146480610592861
"334","6",92,0.177318633875569,22,0.169609128054892
"335","7",120,0.231285174620307,29,0.22357566879963
"336","8",69,0.132988975406676,25,0.192737645516922
"337","9",53,0.102150952123969,16,0.12335209313083
"338","10",49,0.094441446303292,13,0.1002235756688
"339","11",42,0.0809498111171074,17,0.131061598951507
"340","12",19,0.0366201526482152,10,0.0770950582067689
"341","13",39,0.0751676817515997,4,0.0308380232827076
"342","14",32,0.0616760465654152,5,0.0385475291033845
"343","15",38,0.0732403052964305,14,0.107933081489477
"344","16",45,0.0867319404826151,13,0.1002235756688
"345","17",39,0.0751676817515997,14,0.107933081489477
"346","18",34,0.0655307994757536,5,0.0385475291033845
"347","19",18,0.034692776193046,7,0.0539665407447383
"348","20",17,0.0327653997378768,5,0.0385475291033845
"349","21",39,0.0751676817515997,11,0.0848045640274458
"350","22",29,0.0558939171999075,12,0.0925140698481227
"351","23",17,0.0327653997378768,7,0.0539665407447383
"352","24",21,0.0404749055585537,4,0.0308380232827076
"353","25",21,0.0404749055585537,3,0.0231285174620307
"354","26",9,0.017346388096523,3,0.0231285174620307
"355","27",9,0.017346388096523,3,0.0231285174620307
"356","28",23,0.0443296584688921,4,0.0308380232827076
"357","29",22,0.0424022820137229,6,0.0462570349240614
"358","30",12,0.0231285174620307,2,0.0154190116413538
"359","31",64,0.12335209313083,20,0.154190116413538
"360","32",125,0.240922056896153,20,0.154190116413538
"361","33",112,0.215866162978953,32,0.246704186261661
"362","34",101,0.194665021972092,29,0.22357566879963
"363","35",48,0.0925140698481227,11,0.0848045640274458
"364","36",21,0.0404749055585537,5,0.0385475291033845
"365","37",8,0.0154190116413538,1,0.00770950582067689
"366","38",4,0.00770950582067689,2,0.0154190116413538
"367","39",2,0.00385475291033845,1,0.00770950582067689
"368","40",2,0.00385475291033845,NA,NA
"369","41",2,0.00385475291033845,2,0.0154190116413538
"370","42",3,0.00578212936550767,2,0.0154190116413538
"371","43",3,0.00578212936550767,1,0.00770950582067689
"372","44",3,0.00578212936550767,NA,NA
"373","45",2,0.00385475291033845,NA,NA
"374","46",7,0.0134916351861846,4,0.0308380232827076
"375","47",1,0.00192737645516922,NA,NA
"376","48",1,0.00192737645516922,NA,NA
"377","49",5,0.00963688227584612,NA,NA
"378","50",2,0.00385475291033845,2,0.0154190116413538
"379","51",6,0.0115642587310153,NA,NA
"380","52",4,0.00770950582067689,NA,NA
"381","53",1,0.00192737645516922,NA,NA
"382","54",3,0.00578212936550767,NA,NA
"383","55",1,0.00192737645516922,NA,NA
"384","56",1,0.00192737645516922,NA,NA
"385","57",2,0.00385475291033845,1,0.00770950582067689
"386","58",1,0.00192737645516922,NA,NA
"387","61",1,0.00192737645516922,1,0.00770950582067689
"388","62",1,0.00192737645516922,NA,NA
"389","63",5,0.00963688227584612,2,0.0154190116413538
"390","64",1,0.00192737645516922,NA,NA
"391","65",3,0.00578212936550767,NA,NA
"392","66",3,0.00578212936550767,NA,NA
"393","67",3,0.00578212936550767,1,0.00770950582067689
"394","68",2,0.00385475291033845,NA,NA
"395","69",2,0.00385475291033845,NA,NA
"396","70",1,0.00192737645516922,2,0.0154190116413538
"397","71",2,0.00385475291033845,NA,NA
"398","72",3,0.00578212936550767,1,0.00770950582067689
"399","73",1,0.00192737645516922,2,0.0154190116413538
"400","74",2,0.00385475291033845,NA,NA
"401","75",2,0.00385475291033845,NA,NA
"402","77",1,0.00192737645516922,NA,NA
"403","78",3,0.00578212936550767,NA,NA
"404","79",3,0.00578212936550767,NA,NA
"405","80",2,0.00385475291033845,1,0.00770950582067689
"406","81",3,0.00578212936550767,1,0.00770950582067689
"407","82",1,0.00192737645516922,NA,NA
"408","83",1,0.00192737645516922,1,0.00770950582067689
"409","85",1,0.00192737645516922,1,0.00770950582067689
"410","86",1,0.00192737645516922,NA,NA
"411","88",1,0.00192737645516922,NA,NA
"412","89",4,0.00770950582067689,NA,NA
"413","91",4,0.00770950582067689,NA,NA
"414","92",1,0.00192737645516922,NA,NA
"415","94",1,0.00192737645516922,1,0.00770950582067689
"416","96",1,0.00192737645516922,NA,NA
"417","97",1,0.00192737645516922,1,0.00770950582067689
"418","98",1,0.00192737645516922,NA,NA
"419","100",2,0.00385475291033845,NA,NA
"420","101",1,0.00192737645516922,NA,NA
"421","106",2,0.00385475291033845,NA,NA
"422","107",1,0.00192737645516922,NA,NA
"423","108",1,0.00192737645516922,NA,NA
"424","109",1,0.00192737645516922,NA,NA
"425","111",1,0.00192737645516922,NA,NA
"426","115",1,0.00192737645516922,NA,NA
"427","116",2,0.00385475291033845,NA,NA
"428","118",1,0.00192737645516922,NA,NA
"429","123",1,0.00192737645516922,1,0.00770950582067689
"430","127",4,0.00770950582067689,NA,NA
"431","137",1,0.00192737645516922,NA,NA
"432","138",1,0.00192737645516922,1,0.00770950582067689
"433","145",1,0.00192737645516922,NA,NA
"434","146",1,0.00192737645516922,NA,NA
"435","158",2,0.00385475291033845,NA,NA
"436","159",2,0.00385475291033845,NA,NA
"437","163",1,0.00192737645516922,NA,NA
"438","166",1,0.00192737645516922,NA,NA
"439","168",1,0.00192737645516922,NA,NA
"440","169",1,0.00192737645516922,NA,NA
"441","170",1,0.00192737645516922,NA,NA
"442","176",2,0.00385475291033845,NA,NA
"443","184",1,0.00192737645516922,1,0.00770950582067689
"444","185",1,0.00192737645516922,NA,NA
"445","191",1,0.00192737645516922,NA,NA
"446","193",1,0.00192737645516922,NA,NA
"447","201",1,0.00192737645516922,NA,NA
"448","203",1,0.00192737645516922,NA,NA
"449","207",1,0.00192737645516922,NA,NA
"450","217",1,0.00192737645516922,1,0.00770950582067689
"451","226",1,0.00192737645516922,NA,NA
"452","239",1,0.00192737645516922,NA,NA
"453","240",1,0.00192737645516922,NA,NA
"454","246",1,0.00192737645516922,NA,NA
"455","249",1,0.00192737645516922,NA,NA
"456","250",1,0.00192737645516922,NA,NA
"457","252",1,0.00192737645516922,NA,NA
"458","255",1,0.00192737645516922,NA,NA
"459","258",1,0.00192737645516922,NA,NA
"460","261",1,0.00192737645516922,NA,NA
"461","262",1,0.00192737645516922,NA,NA
"462","288",1,0.00192737645516922,NA,NA
"463","294",1,0.00192737645516922,NA,NA
"464","300",1,0.00192737645516922,NA,NA
"465","309",1,0.00192737645516922,NA,NA
"466","314",1,0.00192737645516922,1,0.00770950582067689
"467","319",1,0.00192737645516922,NA,NA
"468","333",1,0.00192737645516922,NA,NA
"469","343",1,0.00192737645516922,NA,NA
"470","-219",NA,NA,1,0.00770950582067689
"471","-207",NA,NA,2,0.0154190116413538
"472","-152",NA,NA,1,0.00770950582067689
"473","-119",NA,NA,1,0.00770950582067689
"474","-118",NA,NA,1,0.00770950582067689
"475","-116",NA,NA,1,0.00770950582067689
"476","-88",NA,NA,1,0.00770950582067689
"477","-65",NA,NA,2,0.0154190116413538
"478","-57",NA,NA,1,0.00770950582067689
"479","59",NA,NA,2,0.0154190116413538
"480","93",NA,NA,1,0.00770950582067689
"481","95",NA,NA,2,0.0154190116413538
"482","110",NA,NA,1,0.00770950582067689
"483","133",NA,NA,1,0.00770950582067689
"484","143",NA,NA,1,0.00770950582067689
"485","161",NA,NA,1,0.00770950582067689
"486","162",NA,NA,1,0.00770950582067689
"487","167",NA,NA,1,0.00770950582067689
"488","186",NA,NA,1,0.00770950582067689
"489","251",NA,NA,1,0.00770950582067689
"490","253",NA,NA,1,0.00770950582067689
"491","296",NA,NA,1,0.00770950582067689
